Unnamed: 0,Center,Left,Right,Steering,Throttle,Brake,Speed,u1,u2,u3,u4,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_05_10_29_15_699.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_05_10_29_15_699.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_05_10_29_15_699.jpg,0,0.1,0.2,8.316626E-06,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_05_11_11_16_520.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_05_11_11_16_520.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_05_11_11_16_520.jpg,5.756563E-06
4850.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_19_088.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_19_088.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_19_088.jpg,30.1903,,,,,,,,,,,
4851.0,,,,0.1,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_19_158.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_19_158.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_19_158.jpg,30.18764,,,,,,,,,,,
4852.0,,,,0.25,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_19_227.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_19_227.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_19_227.jpg,30.17474,,,,,,,,,,,
4853.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_19_296.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_19_296.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_19_296.jpg,30.19013,,,,,,,,,,,
4854.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_19_365.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_19_365.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_19_365.jpg,30.19018,,,,,,,,,,,
4855.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_19_435.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_19_435.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_19_435.jpg,30.19027,,,,,,,,,,,
4856.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_19_505.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_19_505.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_19_505.jpg,30.19029,,,,,,,,,,,
4857.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_19_574.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_19_574.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_19_574.jpg,30.1903,,,,,,,,,,,
4858.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_19_643.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_19_643.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_19_643.jpg,30.19028,,,,,,,,,,,
4859.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_19_712.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_19_712.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_19_712.jpg,30.19029,,,,,,,,,,,
4860.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_19_782.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_19_782.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_19_782.jpg,30.19031,,,,,,,,,,,
4861.0,,,,0.05,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_19_851.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_19_851.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_19_851.jpg,30.18973,,,,,,,,,,,
4862.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_19_920.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_19_920.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_19_920.jpg,30.18722,,,,,,,,,,,
4863.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_19_990.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_19_990.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_19_990.jpg,30.19035,,,,,,,,,,,
4864.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_20_059.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_20_059.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_20_059.jpg,30.19028,,,,,,,,,,,
4865.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_20_129.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_20_129.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_20_129.jpg,30.19029,,,,,,,,,,,
4866.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_20_198.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_20_198.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_20_198.jpg,30.19032,,,,,,,,,,,
4867.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_20_267.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_20_267.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_20_267.jpg,30.19031,,,,,,,,,,,
4868.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_20_337.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_20_337.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_20_337.jpg,30.19031,,,,,,,,,,,
4869.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_20_406.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_20_406.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_20_406.jpg,30.19029,,,,,,,,,,,
4870.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_20_476.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_20_476.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_20_476.jpg,30.19032,,,,,,,,,,,
4871.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_20_544.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_20_544.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_20_544.jpg,30.1903,,,,,,,,,,,
4872.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_20_616.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_20_616.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_20_616.jpg,30.1903,,,,,,,,,,,
4873.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_20_688.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_20_688.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_20_688.jpg,30.1903,,,,,,,,,,,
4874.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_20_760.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_20_760.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_20_760.jpg,30.19029,,,,,,,,,,,
4875.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_20_829.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_20_829.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_20_829.jpg,30.19031,,,,,,,,,,,
4876.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_20_899.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_20_899.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_20_899.jpg,30.19029,,,,,,,,,,,
4877.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_20_967.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_20_967.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_20_967.jpg,30.19029,,,,,,,,,,,
4878.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_21_037.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_21_037.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_21_037.jpg,30.1903,,,,,,,,,,,
4879.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_21_106.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_21_106.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_21_106.jpg,30.19031,,,,,,,,,,,
4880.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_21_176.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_21_176.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_21_176.jpg,30.19029,,,,,,,,,,,
4881.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_21_245.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_21_245.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_21_245.jpg,30.19028,,,,,,,,,,,
4882.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_21_314.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_21_314.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_21_314.jpg,30.19031,,,,,,,,,,,
4883.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_21_384.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_21_384.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_21_384.jpg,30.19028,,,,,,,,,,,
4884.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_21_453.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_21_453.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_21_453.jpg,30.19031,,,,,,,,,,,
4885.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_21_522.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_21_522.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_21_522.jpg,30.19031,,,,,,,,,,,
4886.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_21_595.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_21_595.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_21_595.jpg,30.19028,,,,,,,,,,,
4887.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_21_667.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_21_667.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_21_667.jpg,30.19029,,,,,,,,,,,
4888.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_21_737.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_21_737.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_21_737.jpg,30.19031,,,,,,,,,,,
4889.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_21_806.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_21_806.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_21_806.jpg,30.1903,,,,,,,,,,,
4890.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_21_876.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_21_876.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_21_876.jpg,30.1903,,,,,,,,,,,
4891.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_21_945.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_21_945.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_21_945.jpg,30.1903,,,,,,,,,,,
4892.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_22_015.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_22_015.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_22_015.jpg,30.1903,,,,,,,,,,,
4893.0,,,,0.05,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_22_084.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_22_084.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_22_084.jpg,30.18972,,,,,,,,,,,
4894.0,,,,0.2,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_22_153.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_22_153.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_22_153.jpg,30.17983,,,,,,,,,,,
4895.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_22_222.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_22_222.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_22_222.jpg,30.1893,,,,,,,,,,,
4896.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_22_293.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_22_293.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_22_293.jpg,30.19014,,,,,,,,,,,
4897.0,,,,0.1,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_22_362.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_22_362.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_22_362.jpg,30.18856,,,,,,,,,,,
4898.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_22_431.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_22_431.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_22_431.jpg,30.18765,,,,,,,,,,,
4899.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_22_501.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_22_501.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_22_501.jpg,30.1901,,,,,,,,,,,
4900.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_22_569.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_22_569.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_22_569.jpg,30.19025,,,,,,,,,,,
4901.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_22_639.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_22_639.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_22_639.jpg,30.19028,,,,,,,,,,,
4902.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_22_708.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_22_708.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_22_708.jpg,30.19028,,,,,,,,,,,
4903.0,,,,0.05,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_22_778.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_22_778.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_22_778.jpg,30.18976,,,,,,,,,,,
4904.0,,,,0.2,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_22_847.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_22_847.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_22_847.jpg,30.18004,,,,,,,,,,,
4905.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_22_916.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_22_916.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_22_916.jpg,30.19025,,,,,,,,,,,
4906.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_22_986.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_22_986.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_22_986.jpg,30.19024,,,,,,,,,,,
4907.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_23_055.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_23_055.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_23_055.jpg,30.19029,,,,,,,,,,,
4908.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_23_124.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_23_124.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_23_124.jpg,30.19029,,,,,,,,,,,
4909.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_23_193.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_23_193.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_23_193.jpg,30.19031,,,,,,,,,,,
4910.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_23_263.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_23_263.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_23_263.jpg,30.19029,,,,,,,,,,,
4911.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_23_332.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_23_332.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_23_332.jpg,30.19031,,,,,,,,,,,
4912.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_23_404.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_23_404.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_23_404.jpg,30.19031,,,,,,,,,,,
4913.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_23_474.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_23_474.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_23_474.jpg,30.19031,,,,,,,,,,,
4914.0,,,,0.2,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_23_547.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_23_547.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_23_547.jpg,30.17983,,,,,,,,,,,
4915.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_23_617.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_23_617.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_23_617.jpg,30.18933,,,,,,,,,,,
4916.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_23_686.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_23_686.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_23_686.jpg,30.19016,,,,,,,,,,,
4917.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_23_755.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_23_755.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_23_755.jpg,30.19025,,,,,,,,,,,
4918.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_23_824.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_23_824.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_23_824.jpg,30.19027,,,,,,,,,,,
4919.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_23_894.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_23_894.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_23_894.jpg,30.19028,,,,,,,,,,,
4920.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_23_964.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_23_964.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_23_964.jpg,30.19031,,,,,,,,,,,
4921.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_24_032.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_24_032.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_24_032.jpg,30.19029,,,,,,,,,,,
4922.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_24_103.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_24_103.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_24_103.jpg,30.19029,,,,,,,,,,,
4923.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_24_171.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_24_171.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_24_171.jpg,30.1903,,,,,,,,,,,
4924.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_24_240.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_24_240.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_24_240.jpg,30.1903,,,,,,,,,,,
4925.0,,,,0.15,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_24_314.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_24_314.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_24_314.jpg,30.18422,,,,,,,,,,,
4926.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_24_386.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_24_386.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_24_386.jpg,30.18452,,,,,,,,,,,
4927.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_24_455.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_24_455.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_24_455.jpg,30.18978,,,,,,,,,,,
4928.0,,,,0.0,1.0,0.0,,/media/dev-mk2/Expansion/driving_data/IMG/center_2026_03_04_23_27_24_525.jpg,/media/dev-mk2/Expansion/driving_data/IMG/left_2026_03_04_23_27_24_525.jpg,/media/dev-mk2/Expansion/driving_data/IMG/right_2026_03_04_23_27_24_525.jpg,30.19016,,,,,,,,,,,
